13,0,1.0002729892730713,1.0002729892730713,530881440,4245892436.910109,0,7014112,45,45,1500,false
13,1.0002729892730713,2.002835988998413,1.0025629997253418,482344960,3848894963.266279,0,7014112,22,6,1500,false
13,10.00520396232605,11.000242948532104,0.9950389862060547,559677440,4499742806.130419,0,7736664,28,20,1500,false
13,11.000242948532104,12.000333786010742,1.0000908374786377,572784640,4581860915.306985,0,7736664,195,345,1500,false
13,12.000333786010742,13.001755952835083,1.0014221668243408,562298880,4492002662.838061,0,7736664,19,5,1500,false
13,13.001755952835083,14.001443862915039,0.999687910079956,564920320,4520773447.823868,0,7736664,26,13,1500,false
13,14.001443862915039,15.004677772521973,1.0032339096069336,536084480,4274851357.1279707,0,7736664,61,86,1500,false
13,15.004677772521973,16.000955820083618,0.9962780475616455,559677440,4494146519.596936,0,7736664,21,7,1500,false
13,16.000955820083618,17.002761840820312,1.0018060207366943,567541760,4532148925.059555,0,7736664,31,23,1500,false
13,17.002761840820312,18.004657983779907,1.0018961429595947,574095360,4584070826.376283,0,8123280,41,45,1500,false
13,18.004657983779907,19.000913858413696,0.9962558746337891,575406080,4620548553.043259,0,8123280,20,5,1500,false
13,19.000913858413696,20.001057863235474,1.0001440048217773,575406080,4602585845.445612,0,8123280,36,33,1500,false
13,20.001057863235474,21.002702951431274,1.0016450881958008,572784640,4574751250.718718,0,8123280,19,4,1500,false
13,2.002835988998413,3.0001299381256104,0.9972939491271973,545259520,4373912188.896325,0,7367424,20,4,1500,false
13,21.002702951431274,22.002859830856323,1.0001568794250488,571473920,4571074252.499413,0,8123280,111,181,1500,false
13,22.002859830856323,23.001144886016846,0.9982850551605225,542638080,4348562184.277073,0,8123280,21,7,1500,false
13,23.001144886016846,24.00470495223999,1.0035600662231445,572784640,4566021780.086572,0,8123280,134,229,1500,false
13,24.00470495223999,25.000937938690186,0.9962329864501953,547880960,4399621112.344208,0,8123280,21,6,1500,false
13,25.000937938690186,26.001863956451416,1.0009260177612305,549191680,4389468714.008463,0,8123280,21,5,1500,false
13,26.001863956451416,27.0008487701416,0.9989848136901855,557056000,4460976722.49708,0,8123280,20,5,1500,false
13,27.0008487701416,28.005825996398926,1.0049772262573242,575406080,4580450700.503077,0,8123280,60,79,1500,false
13,28.005825996398926,29.002217769622803,0.996391773223877,579338240,4651489549.140063,0,8123280,74,98,1500,false
13,29.002217769622803,30.002635955810547,1.0004181861877441,558366720,4465066530.849441,0,8528720,26,11,1500,false
13,3.0001299381256104,4.000824928283691,1.000694990158081,528220160,4222826457.1729803,0,7367424,24,8,1500,false
13,30.002635955810547,31.002189874649048,0.999553918838501,559677440,4479417703.852174,0,8528720,515,989,1500,false
13,31.002189874649048,32.00343084335327,1.0012409687042236,557056000,4450924541.938593,0,8528720,91,143,1500,false
13,32.00343084335327,33.00074887275696,0.9973180294036865,533463040,4279180957.504331,0,8528720,23,10,1500,false
13,33.00074887275696,34.00123691558838,1.000488042831421,570163200,4559080573.4082775,0,8528720,26,14,1500,false
13,34.00123691558838,35.003821849823,1.0025849342346191,540016640,4308994652.20672,0,8528720,73,109,1500,false
13,35.003821849823,36.0005099773407,0.9966881275177002,533463040,4281885378.356942,0,8528720,19,4,1500,false
13,36.0005099773407,37.00112581253052,1.0006158351898193,545259520,4359391493.31222,0,8528720,21,6,1500,false
13,37.00112581253052,38.00072383880615,0.9995980262756348,549191680,4395300235.205249,0,8528720,23,9,1500,false
13,38.00072383880615,39.00266981124878,1.001945972442627,560988160,4479188901.831715,0,8528720,23,8,1500,false
13,39.00266981124878,40.00303387641907,1.000364065170288,553123840,4423380321.290081,0,8528720,76,114,1500,false
13,40.00303387641907,41.0005898475647,0.9975559711456299,546570240,4383274770.014548,0,8528720,19,5,1500,false
13,4.000824928283691,5.0036468505859375,1.002821922302246,414187520,3304176031.9648514,0,7367424,462,819,1500,false
13,41.0005898475647,42.00437593460083,1.0037860870361328,554434560,4418746720.326219,0,8528720,24,9,1500,false
13,42.00437593460083,43.00053596496582,0.9961600303649902,534773760,4294681526.6543903,0,8528720,20,5,1500,false
13,43.00053596496582,44.00141477584839,1.0008788108825684,567541760,4536347488.46003,0,8528720,22,6,1500,false
13,44.00141477584839,45.00231599807739,1.000901222229004,564920320,4515293277.328,0,8528720,143,229,1500,false
13,45.00231599807739,46.00033187866211,0.9980158805847168,559677440,4486320916.433487,0,8528720,40,33,1500,false
13,46.00033187866211,47.00235080718994,1.002018928527832,557056000,4447468878.205147,0,8528720,22,8,1500,false
13,47.00235080718994,48.000576972961426,0.9982261657714844,568852480,4558906584.54427,0,8528720,27,16,1500,false
13,48.000576972961426,49.00013184547424,0.9995548725128174,555745280,4447942141.308495,0,8528720,21,6,1500,false
13,49.00013184547424,50.00216579437256,1.0020339488983154,547880960,4374150880.635266,0,8528720,20,5,1500,false
13,50.00216579437256,51.00070381164551,0.9985380172729492,564920320,4525979463.799061,0,8528720,26,9,1500,false
13,5.0036468505859375,6.001366853713989,0.9977200031280518,511180800,4098791632.0999556,0,7367424,91,94,1500,false
13,51.00070381164551,52.001314878463745,1.0006110668182373,378798080,3028534003.362642,0,8528720,193,348,1500,false
13,52.001314878463745,53.00275683403015,1.0014419555664062,557056000,4450031252.664538,0,8528720,61,84,1500,false
13,53.00275683403015,54.002076864242554,0.9993200302124023,551813120,4417508732.474531,0,8528720,21,7,1500,false
13,54.002076864242554,55.002155780792236,1.0000789165496826,517734400,4141548363.292825,0,8528720,109,181,1500,false
13,55.002155780792236,56.00052189826965,0.998366117477417,553123840,4432232467.1641245,0,8528720,22,9,1500,false
13,56.00052189826965,57.00176000595093,1.0012381076812744,558366720,4461410053.942899,0,8528720,21,5,1500,false
13,57.00176000595093,58.00244688987732,1.0006868839263916,579338240,4631524600.197437,0,8528720,27,15,1500,false
13,58.00244688987732,59.002032995224,0.9995861053466797,559677440,4479273467.338891,0,8528720,21,7,1500,false
13,59.002032995224,60.002227783203125,1.000194787979126,545259520,4361226645.475218,0,8528720,27,11,1500,false
13,6.001366853713989,7.0033628940582275,1.0019960403442383,545259520,4353386624.663105,0,7736664,21,6,1500,false
13,7.0033628940582275,8.002028942108154,0.9986660480499268,525598720,4210406239.6139336,0,7736664,36,13,1500,false
13,8.002028942108154,9.001338005065918,0.9993090629577637,551813120,4417557213.915293,0,7736664,19,4,1500,false
13,9.001338005065918,10.00520396232605,1.0038659572601318,562298880,4481067424.855739,0,7736664,156,271,1500,false
15,0,1.000276803970337,1.000276803970337,530750368,4244827958.767616,0,7083616,40,39,1500,false
15,1.000276803970337,2.0028398036956787,1.0025629997253418,482344960,3848894963.266279,0,7083616,20,5,1500,false
15,10.005207777023315,11.000248908996582,0.9950411319732666,559677440,4499733102.611373,0,7809064,24,13,1500,false
