15 0 1 506.163 4048.18 0 6917.59 40 39 1500 false
15 1 2 460 3670.59 0 6917.59 20 5 1500 false
15 2 3 520 4171.28 0 6917.59 27 11 1500 false
15 3 4 503.75 4027.2 0 6917.59 26 7 1500 false
15 4 5 395 3151.1 0 6917.59 456 810 1500 false
15 5 6 487.5 3908.91 0 7262.62 105 112 1500 false
15 6 7 520 4151.69 0 7262.62 27 14 1500 false
15 7 8 501.25 4015.38 0 7262.62 45 22 1500 false
15 8 9 526.25 4212.91 0 7626.04 20 6 1500 false
15 9 10 536.25 4273.48 0 7626.04 134 230 1500 false
15 10 11 533.75 4291.28 0 7626.04 24 13 1500 false
15 11 12 546.25 4369.61 0 7626.04 174 299 1500 false
15 12 13 536.25 4283.91 0 7626.04 21 7 1500 false
15 13 14 538.75 4311.34 0 7626.04 24 9 1500 false
15 14 15 511.25 4076.82 0 7626.04 63 86 1500 false
15 15 16 533.75 4285.95 0 7626.04 21 6 1500 false
15 16 17 541.25 4322.2 0 7626.04 30 22 1500 false
15 17 18 547.5 4371.71 0 8007.84 40 44 1500 false
15 18 19 548.75 4406.49 0 8007.84 22 5 1500 false
15 19 20 548.75 4389.37 0 8007.84 32 27 1500 false
15 20 21 546.25 4362.83 0 8007.84 25 10 1500 false
15 21 22 545 4359.31 0 8007.84 111 181 1500 false
15 22 23 517.5 4147.12 0 8007.84 23 10 1500 false
15 23 24 546.25 4354.5 0 8007.84 119 201 1500 false
15 24 25 522.5 4195.81 0 8007.84 20 6 1500 false
15 25 26 523.75 4186.12 0 8007.84 21 5 1500 false
15 26 27 531.25 4254.32 0 8007.84 22 7 1500 false
15 27 28 548.75 4368.23 0 8007.84 52 46 1500 false
15 28 29 552.5 4436.04 0 8007.84 25 9 1500 false
15 29 30 532.5 4258.22 0 8408.02 23 8 1500 false
15 30 31 533.75 4271.9 0 8408.02 360 604 1500 false
15 31 32 531.25 4244.68 0 8408.02 93 142 1500 false
15 32 33 508.75 4081 0 8408.02 25 9 1500 false
15 33 34 543.75 4347.87 0 8408.02 25 12 1500 false
15 34 35 515 4109.38 0 8408.02 73 107 1500 false
15 35 36 508.75 4083.53 0 8408.02 21 5 1500 false
15 36 37 520 4157.43 0 8408.02 21 5 1500 false
15 37 38 523.75 4191.69 0 8408.02 22 8 1500 false
15 38 39 535 4271.42 0 8408.02 22 6 1500 false
15 39 40 527.5 4218.73 0 8408.02 90 108 1500 false
15 40 41 521.25 4180.21 0 8408.02 23 11 1500 false
15 41 42 528.75 4214.05 0 8408.02 31 16 1500 false
15 42 43 510 4095.73 0 8408.02 20 5 1500 false
15 43 44 541.25 4326.19 0 8408.02 23 6 1500 false
15 44 45 538.75 4306.12 0 8408.02 115 175 1500 false
15 45 46 533.75 4278.48 0 8408.02 35 31 1500 false
15 46 47 531.25 4241.44 0 8408.02 20 5 1500 false
15 47 48 542.5 4347.71 0 8408.02 30 20 1500 false
15 48 49 530 4241.89 0 8408.02 28 20 1500 false
15 49 50 522.5 4171.51 0 8408.02 24 10 1500 false
15 50 51 538.75 4316.31 0 8408.02 27 10 1500 false
15 51 52 361.25 2888.24 0 6409.95 151 244 1500 false
15 52 53 531.25 4243.88 0 7067.48 48 57 1500 false
15 53 54 526.25 4212.87 0 7792.9 21 6 1500 false
15 54 55 493.75 3949.69 0 7792.9 90 142 1500 false
15 55 56 527.5 4226.9 0 7792.9 30 19 1500 false
15 56 57 532.5 4254.73 0 7792.9 21 5 1500 false
15 57 58 552.5 4416.97 0 8181.77 25 12 1500 false
15 58 59 533.75 4271.76 0 8181.77 19 5 1500 false
15 59 60 520 4159.16 0 8181.77 25 12 1500 false
